0.10905521,0.15527841,0.72463191,0.09890348,0.63664281,0.73777163,-0.20148709,-1.52881682,0.07116732,0.01691074,1.05246484,-0.37707606,0.00000000,-0.67445284,-0.07965928,-0.32006240,1.51955080,-0.45381632,0.00000000,0.32887936,-0.06500097,0.52005339,-0.19861911,0.58015907,0.08558150,0.57130700,0.00406843,0.02406460,0.00000000,-0.47021118,-0.31565675,0.07446525,0.49361357,-0.01355436,0.02175049,0.00000000
0.10390277,0.15098356,0.73149914,0.09784815,0.64760697,0.72702050,-0.20608762,-1.51188934,0.05793094,0.01870541,1.05295873,-0.37431765,0.00000000,-0.66175842,-0.07031293,-0.31784177,1.50154054,-0.43899897,0.00000000,0.34458032,-0.06420124,0.52004576,-0.18521957,0.62174910,0.11400501,0.57934958,0.00269442,0.02466597,0.00000000,-0.45361349,-0.32383037,0.06564114,0.50386590,-0.01253798,0.02157542,0.00000000
0.09877057,0.14663421,0.74024415,0.09772533,0.65756226,0.71716237,-0.20914024,-1.49110615,0.04676080,0.02108137,1.05237949,-0.37116528,0.00000000,-0.65193200,-0.06160914,-0.31549045,1.48217392,-0.42425776,-0.00000000,0.35729340,-0.06256011,0.52003741,-0.17247750,0.66512448,0.14323932,0.58700156,0.00138039,0.02524568,0.00000000,-0.43482363,-0.33557969,0.05476324,0.51423419,-0.01145588,0.02145226,0.00000000
0.09367888,0.14217591,0.75274497,0.09950118,0.66572064,0.70934087,-0.20916723,-1.46261156,0.03972311,0.02461990,1.04965436,-0.36722511,0.00000000,-0.64784139,-0.05419046,-0.31287763,1.46009445,-0.40966874,-0.00000000,0.36403075,-0.05923619,0.52002746,-0.16105039,0.71207076,0.17409526,0.59387213,0.00018630,0.02578210,0.00000000,-0.41164958,-0.35448050,0.03977771,0.52483386,-0.01024237,0.02143290,0.00000000
0.08886082,0.13691898,0.76828146,0.10049213,0.67522699,0.70155650,-0.20442194,-1.42976820,0.03725053,0.02828971,1.04645061,-0.36339861,0.00000000,-0.65031397,-0.04901906,-0.30938160,1.43738222,-0.39633071,-0.00000000,0.36396319,-0.05440166,0.52002031,-0.15195298,0.75962389,0.20464645,0.59990019,-0.00079789,0.02629074,0.00000000,-0.38403669,-0.37789178,0.02216939,0.53651279,-0.00894285,0.02171988,0.00000000
0.08417957,0.13126275,0.78533578,0.10107692,0.68531495,0.69369602,-0.19726309,-1.39475012,0.03706052,0.03202516,1.04300761,-0.35962892,0.00000000,-0.65606791,-0.04497130,-0.30544400,1.41435361,-0.38361821,-0.00000000,0.36049318,-0.04881182,0.52001458,-0.14402047,0.80748039,0.23504527,0.60550708,-0.00167715,0.02678548,0.00000000,-0.35420439,-0.40355825,0.00324965,0.54873133,-0.00760033,0.02216002,0.00000000
0.08041419,0.12021229,0.80511338,0.09644756,0.69536698,0.68690151,-0.18795997,-1.35703874,0.04235769,0.03525930,1.04251325,-0.35824472,0.00000000,-0.67088926,-0.04532691,-0.29896796,1.39143014,-0.37322649,-0.00000000,0.34644306,-0.04296390,0.52001518,-0.14081673,0.85236621,0.26244238,0.60934252,-0.00218583,0.02717134,0.00000000,-0.31957230,-0.43260550,-0.01775242,0.56237066,-0.00618065,0.02306007,0.00000000
0.07667542,0.10770181,0.82442671,0.09154875,0.70639604,0.67872548,-0.17876010,-1.31735194,0.04930208,0.03807138,1.04438746,-0.35780963,0.00000000,-0.68937397,-0.04756038,-0.29124483,1.36818576,-0.36359850,-0.00000000,0.32902116,-0.03702394,0.52001566,-0.13924403,0.89627308,0.28881472,0.61258060,-0.00258103,0.02751230,0.00000000,-0.28373826,-0.46264768,-0.03940562,0.57648087,-0.00473838,0.02412719,0.00000000
0.07298988,0.09227129,0.84281170,0.08612835,0.71948618,0.66789925,-0.16980018,-1.27371418,0.05954090,0.04003935,1.05099893,-0.35927287,0.00000000,-0.71518511,-0.05354953,-0.28102726,1.34429944,-0.35549811,-0.00000000,0.30485576,-0.03089986,0.52001601,-0.14093322,0.93822217,0.31313741,0.61462361,-0.00274930,0.02776348,0.00000000,-0.24550016,-0.49467960,-0.06236109,0.59153235,-0.00325093,0.02552843,0.00000000
0.06995124,0.07546102,0.85896587,0.08106671,0.73381227,0.65490532,-0.16139005,-1.22698164,0.07329632,0.04052192,1.06320906,-0.36286563,0.00000000,-0.74688691,-0.06407458,-0.26676127,1.31970346,-0.34861079,-0.00000000,0.27431396,-0.02453688,0.52001518,-0.14610283,0.97749269,0.33490306,0.61505270,-0.00271890,0.02779656,0.00000000,-0.20625639,-0.52730203,-0.08578416,0.60695332,-0.00175881,0.02716132,0.00000000
0.06723607,0.05796088,0.87400460,0.07616173,0.74853820,0.64063787,-0.15320919,-1.17870200,0.08881008,0.04026178,1.07821858,-0.36752313,0.00000000,-0.78153384,-0.07686756,-0.25047094,1.29475212,-0.34232995,-0.00000000,0.24058379,-0.01805443,0.52001387,-0.15301272,1.01542389,0.35539019,0.61467481,-0.00258915,0.02772059,0.00000000,-0.16650982,-0.56022006,-0.10944105,0.62255889,-0.00026436,0.02891003,0.00000000
0.06591492,0.04093678,0.87929040,0.07369802,0.76117229,0.62712133,-0.14800087,-1.13456333,0.10602989,0.03921630,1.09558332,-0.37544006,0.00000000,-0.81526846,-0.09320921,-0.22967094,1.27428734,-0.33706653,-0.00000000,0.20467345,-0.01311321,0.52001441,-0.16270173,1.04462135,0.36996520,0.61273736,-0.00219980,0.02746839,0.00000000,-0.13047157,-0.59050047,-0.13148397,0.63605231,0.00117401,0.03042724,0.00000000
0.06505757,0.02494648,0.88297731,0.07128769,0.77397096,0.61280864,-0.14266245,-1.09101033,0.12466434,0.03742106,1.11353040,-0.38414001,0.00000000,-0.84939128,-0.11121249,-0.20704274,1.25530171,-0.33222851,-0.00000000,0.16813274,-0.00802909,0.52001321,-0.17316467,1.07113659,0.38273361,0.61026704,-0.00175048,0.02713544,0.00000000,-0.09571368,-0.61986738,-0.15291899,0.64887112,0.00258729,0.03189988,0.00000000
0.06512780,0.01102377,0.88346648,0.06900869,0.78733581,0.59710974,-0.13711336,-1.04862857,0.14612815,0.03412630,1.13264191,-0.39440596,0.00000000,-0.88429058,-0.13253908,-0.18075822,1.23927402,-0.32824129,-0.00000000,0.13033122,-0.00265917,0.52000886,-0.18517545,1.09228790,0.39188907,0.60673118,-0.00118120,0.02664096,0.00000000,-0.06351663,-0.64740741,-0.17313825,0.66034114,0.00395035,0.03328339,0.00000000
0.06504307,-0.00151304,0.88119704,0.06524973,0.79849124,0.58397365,-0.13087775,-1.01288879,0.16761447,0.03166775,1.14960217,-0.40605521,0.00000000,-0.91618645,-0.15399900,-0.15301310,1.22884536,-0.32460368,-0.00000000,0.09407031,0.00203773,0.52000475,-0.19773802,1.10596061,0.39652118,0.60242069,-0.00050534,0.02601078,-0.00000000,-0.03563369,-0.67171735,-0.19110222,0.66958302,0.00522470,0.03441082,0.00000000
0.06488085,-0.01335691,0.87754834,0.06074502,0.80845940,0.57206315,-0.12428706,-0.98047030,0.18911213,0.02962729,1.16548705,-0.41839626,0.00000000,-0.94658059,-0.17552558,-0.12453762,1.22121632,-0.32114094,0.00000000,0.05857973,0.00639811,0.52000082,-0.21057652,1.11589384,0.39889157,0.59772295,0.00022381,0.02531275,-0.00000000,-0.00990781,-0.69441253,-0.20793861,0.67771083,0.00645469,0.03541022,0.00000000
0.06418677,-0.02536294,0.87154931,0.05898179,0.81498009,0.56377101,-0.12037760,-0.95992494,0.20592166,0.03226473,1.17741263,-0.43187934,0.00000000,-0.97236991,-0.19288878,-0.09790440,1.22260618,-0.31778753,0.00000000,0.02805197,0.00925157,0.52000093,-0.22276355,1.11194682,0.39338362,0.59257561,0.00109469,0.02452609,-0.00000000,0.00773345,-0.71069127,-0.22014661,0.68162173,0.00749764,0.03586686,0.00000000
